t,qw,qx,qy,qz
6.852,0.8847765023975595,0.01219748339878074,-0.2020599788786779,0.4197542433168606
6.868,0.884964538401285,0.010359849241726483,-0.20098372893441727,0.41992374265180105
6.892,0.8852467079242439,0.007617172051134408,-0.19937040644712248,0.4201568244932445
6.912,0.8854798890954184,0.0053506219766098415,-0.19802321887673027,0.4203374872204259
6.928,0.885664884651448,0.003549635821524351,-0.19694420638474197,0.4204737955526194
6.948,0.8858926256423864,0.0013109264140111418,-0.19559629389877847,0.4206360330750798
6.964,0.8860705050349582,-0.0004677533860638766,-0.19451985486863183,0.4207621379943414
6.988,0.8863244544412425,-0.0031129203979270367,-0.1929270254883928,0.4209493559671421
7.008,0.8865039266867938,-0.005303958498385691,-0.1916867175075175,0.4211162263649732
7.032,0.8866859310370373,-0.00791708896753307,-0.1902867569080795,0.4213270821041991
7.052,0.8868150377553545,-0.01008006156095985,-0.1891761639234426,0.42150898502160417
7.068,0.8869066876123884,-0.011800400128530009,-0.1883134143297438,0.4216580903454377
7.092,0.8870103127375889,-0.01435294163097963,-0.1870480992823047,0.4219237740946432
7.112,0.8870798339246,-0.016457687627989076,-0.18602341824975704,0.4221539105676665
7.136,0.8871464389575194,-0.01895839311576855,-0.18482254287786254,0.4224363108468564
7.152,0.887186587193558,-0.020613501272510326,-0.18403003148674285,0.4226203738091766
7.172,0.8872322294409202,-0.022664765650855415,-0.18304147905021478,0.42284884272505435
7.192,0.8872758785710074,-0.024696502112249025,-0.18204359050730914,0.4230743304586896
7.208,0.8873131279796409,-0.026308615812833766,-0.1812280304096235,0.42324921813493965
7.228,0.8873626341843192,-0.02830964990539729,-0.18018107948764292,0.423463161602788
7.252,0.8874215289510018,-0.030687612207539697,-0.1788781597775237,0.42372620453567145
7.268,0.8874656316539865,-0.032256930526735575,-0.1779778656659942,0.42389648222970944
7.284,0.8875105599607077,-0.033810791648500205,-0.17704975190658473,0.4240699696764066
7.304,0.887569251349988,-0.03572773911235001,-0.17584575627822838,0.42429072088465825
7.32,0.8876209755524471,-0.037241397092792686,-0.17484738812807432,0.42446514118470424
7.34,0.887690654193314,-0.03911049296121957,-0.17355969350517142,0.4246795408087713
7.356,0.8877367717047748,-0.04058310373119722,-0.1725132071559652,0.4248712556423596
7.376,0.8877815435117055,-0.042414976782749664,-0.17123464038762007,0.4251160754100971
7.4,0.8878134524744185,-0.04461348950845852,-0.16975295094279724,0.425418692035674
7.42,0.8878234537655363,-0.04644455328270537,-0.16854379520005489,0.4256824327882579
7.436,0.8878240338002307,-0.04790568856815751,-0.1675778864985909,0.4259004295045355
7.456,0.887824532746745,-0.04972840728364944,-0.16635876443662828,0.42616836240911266
7.472,0.8878252063133765,-0.05118444324899636,-0.16536965548331778,0.42637972494776577
7.496,0.8878406120892824,-0.053361316197990755,-0.1638503182126651,0.42666691613123003
7.512,0.8878559896696919,-0.0548098960457315,-0.16281158968423132,0.42684897040167413
7.532,0.8878781385139118,-0.056613718473252445,-0.16148619174559858,0.4270708899274577
7.556,0.8879065575657095,-0.058768707314511684,-0.15985508218811284,0.4273344099097839
7.572,0.8879298865121039,-0.060203391969970876,-0.15874182040743087,0.4275010344039524
7.596,0.8879660224923274,-0.062348177808617566,-0.15703435103380342,0.4277492135996715
7.612,0.8879886426505833,-0.06377036438752463,-0.15587235073628314,0.42791753563293516
7.632,0.8880161966041218,-0.06554384952613944,-0.1543952907721589,0.42812767348419595
7.648,0.8880413884221794,-0.06696173621085663,-0.15319536394145514,0.4282872607585229
7.672,0.8880731565722116,-0.06908140992612939,-0.15136770359507576,0.4285343613227746
7.692,0.8880904307841977,-0.07084496296750303,-0.14983500868933025,0.4287493533869407
7.712,0.8880783404920343,-0.0726316870333068,-0.14835448154473957,0.42899002622155213
7.728,0.8880496185859446,-0.0740794774177878,-0.1472136511150946,0.4291950055964238
7.744,0.8880147814711756,-0.0755367297630466,-0.14609644950184625,0.429394855279068
7.764,0.8879545340703765,-0.07737047184029579,-0.1447197227505355,0.42965912234409837
7.788,0.8878610607258799,-0.0795831082667811,-0.1430816838432045,0.4299964356603004
7.804,0.88778903833873,-0.08106005662731801,-0.14198917540190775,0.43023140927650716
7.82,0.8877104994295534,-0.08253258159231026,-0.14089169939850515,0.4304742226675774
7.84,0.887603114912892,-0.0843623082581858,-0.13950960641253712,0.43079109849495295
7.86,0.8874950295954813,-0.08617172541651315,-0.13810412200688374,0.4311083776124371
7.88,0.8873921213713608,-0.08795676300060631,-0.13666851352622306,0.431417134791194
7.9,0.8872833890834636,-0.08971600929957928,-0.13520687631563516,0.4317387288343313
7.92,0.8871649514497963,-0.09144459131873647,-0.1337189892161305,0.4320827114420449
7.936,0.8870626117531669,-0.09280522338155048,-0.13251421964946938,0.4323738981202915
7.952,0.8869537004306718,-0.09414658121027547,-0.13130248477283485,0.43267693723060796
7.976,0.8867771790913994,-0.0961219043086882,-0.12947544848770703,0.4331545223147926
8.004,0.8865430129867248,-0.09839498526633457,-0.12737421217385247,0.433746137893308
8.024,0.8863377794566139,-0.1000325780184582,-0.1259464400147414,0.4342079178626149
8.048,0.8860606511202602,-0.10199869543244945,-0.12428588075267932,0.43479401889579117
8.064,0.8858651252906348,-0.10330354008078557,-0.12319388831916725,0.43519501185528775
8.084,0.8856115184246722,-0.10491868595034277,-0.12182604044158904,0.43570954778615645
8.108,0.8853005324827998,-0.10682171580631362,-0.12015905636680511,0.436341522092495
8.124,0.8850945657596402,-0.10806148582274833,-0.11901998678654829,0.4367661818914288
8.148,0.8847854524225588,-0.10987610346060539,-0.11725870387438797,0.43741551238466914
8.172,0.8844782126135589,-0.11163529922934586,-0.11542182758133525,0.43807973855142346
8.192,0.8842251119833751,-0.11305727067896536,-0.11382921156340112,0.43864220898630885
8.216,0.8839174447966637,-0.11471337913935237,-0.11184645025076292,0.43934179508339233
8.232,0.883714508204179,-0.11578905515365044,-0.11047897946229046,0.4398136826612388
8.248,0.8835134117215762,-0.11684445394234853,-0.10907605852173916,0.440288418146525
8.268,0.8832642444211458,-0.11813570019567951,-0.10726933928950028,0.44088728271585625
8.288,0.8830146216485047,-0.11939500380301196,-0.10540253995079864,0.441497946176275
8.304,0.8828162737095699,-0.12038205529518413,-0.1038670878943804,0.4419901957812703
8.324,0.882568227151261,-0.1215952043359904,-0.10190597026023754,0.4426094779559075
8.344,0.8823005975098557,-0.1228331018249664,-0.09995674657196983,0.44324530294704273
8.368,0.8819652285616176,-0.12434872645418352,-0.09763878926703831,0.44400605140934424
8.384,0.8817343709898506,-0.1253705443627639,-0.09608733035682868,0.4445155793531288
8.404,0.8814399675372155,-0.12665196160665618,-0.09412620917797926,0.4451552216781743
8.424,0.8811372247016462,-0.12793398619868673,-0.09213098144669257,0.44580509769919036
8.44,0.8808935952751977,-0.12895699180525988,-0.09050371670905578,0.4463246977325853
8.46,0.8805874903863745,-0.13022973442015354,-0.08842833589593804,0.4469747159520839
8.484,0.8802178182683168,-0.13174694774151546,-0.08586854706779556,0.44775666898270317
8.508,0.8798438110795378,-0.13325081559253207,-0.08323104963052926,0.4485440713287206
8.524,0.8795955486171843,-0.13424291174071068,-0.08142515768927677,0.4490663887701661
8.54,0.8793490004231724,-0.13522402465699698,-0.0795793571635119,0.4495852988673177
8.56,0.8790449156579916,-0.13643028649522948,-0.07720768265205377,0.45022868264207305
8.58,0.8787468655065199,-0.1376112208645155,-0.07475924155204627,0.4508637315555724
8.608,0.8783384456274939,-0.13921812157115765,-0.07119840915796523,0.45174184921718774
8.628,0.8780477681032014,-0.14033133595415875,-0.06856399698287363,0.4523696382363884
8.652,0.8777074505392028,-0.14161717350480402,-0.06530348811037583,0.4531110193258361
8.672,0.8774226934541257,-0.14267577040442156,-0.06253626358312897,0.45372048232166845
8.688,0.8771849129554055,-0.1435459005932282,-0.06031658475310986,0.45420600131865274
8.708,0.8768787559555155,-0.14465026389328964,-0.05752184029151844,0.45480908185302465
8.724,0.876630300459176,-0.14553861483037867,-0.05526368465407379,0.45528440917604096
8.74,0.8763779033703476,-0.14642266261955572,-0.05298358468389419,0.4557574842662916
8.756,0.8761295507665655,-0.1472974120722871,-0.05067340725058336,0.4562157557817809
8.776,0.8758245031229842,-0.14837122467309086,-0.04774102590580531,0.45676946647238587
8.8,0.8754602676186588,-0.14962052231392753,-0.04415504297912867,0.45742038172578003
8.82,0.8751590796372832,-0.15061977671911778,-0.04110935519274171,0.45795252052439167
8.84,0.874857212779089,-0.15157684974059366,-0.03801212385083644,0.4584806218280903
8.86,0.8745556711800866,-0.15248993860150928,-0.034869443126324284,0.4590027476261683
8.876,0.8743145044713243,-0.15318737795813414,-0.03232786716405317,0.4594155994304528
8.896,0.8740133711622327,-0.15401771675527798,-0.0291150235676043,0.45992569593863836
8.916,0.8737199813487246,-0.15479867953535104,-0.025862402992169214,0.46041493081176665
8.932,0.8734843761192971,-0.15538419376998075,-0.023233143615752183,0.46080497169377516
8.952,0.8731862186555592,-0.1560715316756065,-0.019919966296884653,0.46129244956008514
8.972,0.8728691252058224,-0.15676134538932296,-0.01661879185857637,0.4617890914894601
8.996,0.8724692949404421,-0.15760774334048738,-0.012702815163926406,0.46238063117194805
9.016,0.8721169084333437,-0.15831520371566837,-0.009453895495857095,0.4628812037881659
9.036,0.8717418715466816,-0.15901088957874612,-0.006212254504411596,0.46340396352428365
9.056,0.8713411727256526,-0.1596861792221996,-0.002973848186063499,0.4639569863706476
9.076,0.8709278077377304,-0.16034269541417132,0.0002615647741017607,0.4645158009226944
9.1,0.8704158930722826,-0.16109873274194741,0.004144298816035535,0.46519500993908797
9.12,0.8699706633143318,-0.1617000197056439,0.0073696359368266295,0.46577890195547905
9.144,0.8694248807385794,-0.16238052445685242,0.01123732182986946,0.46648326672646195
9.164,0.8689615436820615,-0.16291214148101757,0.014455137725728331,0.46707227853923533
9.188,0.8683797492558782,-0.16350122865937256,0.01830871531372759,0.46781297153642054
9.204,0.8679865795407353,-0.16386668301797436,0.020872972206371798,0.4683068370537362
9.22,0.8675900834286838,-0.16421091087717887,0.023432768672212473,0.46879971225372347
9.236,0.8671887839860504,-0.16453297839253977,0.025984927292331775,0.4692944966272976
9.252,0.8667815235082823,-0.16483398365475888,0.02853246666098362,0.4697931523523689
9.268,0.8663715275989279,-0.1651140453924615,0.031073683403909078,0.47028951281598513
9.284,0.8659585905994868,-0.16537295724208984,0.03360596434334666,0.47078476706257083
9.304,0.8654280213137597,-0.16570630118588137,0.03674170268662402,0.4714083708224635
9.324,0.8648680500307839,-0.1660904152832932,0.039822773588659,0.47205026529355204
9.344,0.864292761019287,-0.16650727608055169,0.04286426896907318,0.47269008354844333
9.368,0.8635785240577578,-0.1670383020498731,0.04647604785482333,0.4734663104123508
9.384,0.8630938358587152,-0.16739464261378745,0.04886547150106357,0.4739835146035763
9.408,0.8623606076128376,-0.16790944482732606,0.052431687225896625,0.4747542092318106
9.428,0.8617469956230481,-0.168306101980693,0.05538899669472905,0.475391785331632
9.448,0.8611321162100178,-0.16866362285049938,0.058330429744951146,0.47602707553781315
9.472,0.8603945959926494,-0.1690254744860285,0.06184327119336011,0.4767881724351938
9.488,0.8599036234779166,-0.169221200974302,0.06417657020984098,0.47729600096757535
9.504,0.859414474445594,-0.1693766962532666,0.06650232351781926,0.47780324233290256
9.52,0.8589267932759665,-0.16949069333611522,0.06881925541304527,0.4783110871885019
9.54,0.8583187941045614,-0.16957154370950894,0.0716998098975492,0.4789504953343377
9.556,0.8578358663628565,-0.16958227256817027,0.07399222958715025,0.47946293872719636
9.58,0.8571173407445118,-0.16950356898921293,0.0774105761924662,0.48023556994200445
9.6,0.856521403660709,-0.16934684888257623,0.08023477609379145,0.48088988685036177
9.62,0.8559432213038269,-0.16909988634103812,0.08303212872202524,0.4815311025964509
9.64,0.8553616773706305,-0.1688208404743578,0.08578917310340535,0.4821785112177609
9.656,0.854887915801662,-0.16861447853713069,0.08795330305166357,0.4827009768462428
9.684,0.8540432837378354,-0.16827680688952984,0.09166119057015394,0.4836231630990228
9.704,0.8534291370781297,-0.16804142174301104,0.09425930935891087,0.48428922872777785
9.724,0.8528089185248507,-0.16779929407444694,0.09682195925385437,0.48495970276934053
9.74,0.8522956001824051,-0.16760661460862353,0.09884758333077551,0.4855198304857161
9.76,0.851646938461722,-0.167360654059305,0.10135130682120734,0.48622610239782993
9.776,0.8511252435064395,-0.1671532258690948,0.10333526563432842,0.48679298711960006
9.796,0.8504716328450771,-0.16687178005021147,0.10579693813968413,0.48750261381295
9.812,0.849952725012517,-0.16662524977966534,0.10775162172397416,0.48806369902696356
9.832,0.8493050425065796,-0.1662866035491538,0.11017766670910502,0.48876433185505125
9.848,0.8487886066344448,-0.16599288701873255,0.11210372245314557,0.48932320433981824
9.868,0.848157759439019,-0.16558081866228594,0.11449372666457351,0.4900028231946827
9.884,0.8476538914497126,-0.16522151508109884,0.1163923998538278,0.4905482285449135
9.9,0.8471527363701624,-0.16483677080150422,0.11827958684665651,0.49109173095465714
9.924,0.8464034145856221,-0.16422346866127902,0.12108512620628345,0.4919048734725251
9.948,0.8456429735006876,-0.16367675410529958,0.12384395149999122,0.49270759645231543
9.972,0.8448701010019586,-0.1632320011852928,0.1265552689046348,0.4934913268991545
9.992,0.8442193060742771,-0.16291889177410113,0.12878612151924387,0.4941308205586826
10.008,0.843691714688011,-0.1627002827430855,0.1305569149062331,0.49463905156187515
10.024,0.8431581512658389,-0.16250295387589586,0.1323195958349186,0.49514524331836346
10.04,0.8426161977164286,-0.16232341081558416,0.134076587952589,0.49565369847046226
10.056,0.8420698243913614,-0.1621570387538852,0.13582916629306466,0.49615921579073274
10.072,0.8415198689592229,-0.16199935255578019,0.1375776292042725,0.4966619332088446
10.092,0.8408276119668503,-0.1618127353248432,0.13975955015412012,0.49728550928038223
10.112,0.8401291665477453,-0.1616330392588876,0.14194439074124487,0.4979051706865362
10.128,0.839565552276937,-0.16148742386122616,0.14369528446604343,0.49840067336244087
10.144,0.8390024155588922,-0.16133051414043875,0.14544786973996518,0.4988912921382458
10.164,0.8383058322235861,-0.1611103632064224,0.1476432254646203,0.4994880240636929
10.188,0.8374843255962162,-0.16080482904176896,0.15028500871464373,0.5001764378675089
10.204,0.8369404164566759,-0.16057319907493645,0.15204854181205163,0.5006278869543034
10.22,0.8364006309005556,-0.16031435716644282,0.15381493768240914,0.5010731582254989
10.24,0.8357453701850183,-0.1599333838582105,0.1560186572434059,0.5016067179721819
10.256,0.8352248362111651,-0.15958853365050604,0.15778483836111745,0.5020307912652426
10.272,0.8347037861664699,-0.1592448113996873,0.15955280063848476,0.5024476306552745
10.292,0.8340462296574219,-0.15884763163418114,0.16176543907846708,0.5029574468081396
10.308,0.8335099184211139,-0.1585417325376944,0.16353996865916592,0.5033690931800859
10.332,0.8327032408759585,-0.15807638230823273,0.16621861621384384,0.5039728189880824
10.352,0.8320320945860176,-0.1576639072870371,0.16846843571067394,0.5044632109621774
10.372,0.8313620584388364,-0.15721533407923327,0.1707350902303812,0.5049455905137904
10.392,0.8306955033969383,-0.15671635809745116,0.17302290976025353,0.5054186831637826
10.412,0.8300386831797438,-0.15615413697475064,0.17532973496971024,0.5058765251157169
10.432,0.8293946316540315,-0.15550955902368094,0.17765665973208733,0.5063196083865904
10.452,0.8287587125469353,-0.15476945694585345,0.18000582139270477,0.5067577829602731
10.472,0.8281383082590728,-0.15392407522458765,0.18237715325724535,0.5071813527181893
10.488,0.82765961043045,-0.15316351409552315,0.18428727976070686,0.5075026457953618
10.508,0.827080036041889,-0.1521018685557339,0.18669062522843083,0.5078879940998307
10.536,0.8263015705533059,-0.15041805583909457,0.19008056454176597,0.5083989624706556
10.556,0.8257670004822459,-0.1490871646459437,0.1925149635577162,0.5087436080275074
10.576,0.8252497384307411,-0.14766182270352485,0.19495805900701269,0.5090680408071134
10.596,0.8247511528682332,-0.1461638987900314,0.19741116211220028,0.5093629621943437
10.62,0.8241766875561731,-0.14436132453944978,0.20037758629233282,0.5096483909166754
10.636,0.8237870228273632,-0.14318964572280632,0.2023685776930178,0.5098223906606257
10.656,0.8233018872899973,-0.14173132774818692,0.20486977515269827,0.5100143152650121
10.672,0.8229146449515543,-0.14055953938139065,0.20687774282149704,0.5101530550378655
10.692,0.8224272359490599,-0.1390919600440511,0.20938917242505195,0.5103168329199248
10.708,0.8220312361442328,-0.13792291621265207,0.21139492857713904,0.5104450769423382
10.728,0.8215017297122664,-0.13647080057934288,0.2138895858618486,0.5106486556532694
10.744,0.8210770075207176,-0.13530841313807715,0.21587209052563855,0.5108067557813898
10.764,0.8205386987325558,-0.1338532498633632,0.2183328077122113,0.5110090858796873
10.784,0.8199940985265624,-0.1323945663286852,0.2207682171524044,0.5112168261468722
10.8,0.819553761832321,-0.13122296143823356,0.22269754526637658,0.5113882681873094
10.816,0.8191118151058486,-0.13004602010216718,0.22461028314569614,0.5115605758540179
10.836,0.8185580270935654,-0.12856109400320095,0.22697529372656405,0.5117783712256128
10.852,0.8181243895359863,-0.12735594264792585,0.22884594302882233,0.5119399506171304
10.876,0.8175044197230626,-0.1255072504592915,0.23161271548234583,0.5121425348976715
10.896,0.816989337769564,-0.1239485242471032,0.23387933200203342,0.5123141521647676
10.912,0.8165787733578878,-0.12268860658677272,0.23566526161483853,0.5124536250255278
10.928,0.8161732213803227,-0.12141279583743902,0.23742467921717464,0.5125911580976711
10.948,0.8156698150000187,-0.11979405549769151,0.2395838371391838,0.5127688509747279
10.968,0.8151647920886316,-0.11815434518943552,0.24170076028406076,0.5129588240475624
10.988,0.8146544704670129,-0.11654867354191006,0.2437892376461471,0.5131484365712129
11.004,0.8142440696027575,-0.11530723940802273,0.2454458227200364,0.5132906318265447
11.028,0.8136140906323952,-0.113485155136618,0.24790576886828142,0.5135135237487929
11.048,0.8130801046589375,-0.11198055777022789,0.24992528736063768,0.513710457290924
11.064,0.8126486549115424,-0.1107749337959045,0.25151883036918277,0.5138769553181305
11.084,0.8121053043023629,-0.10925241765666621,0.25348260626231295,0.5140968272710175
11.108,0.8114522866177696,-0.10738804645287138,0.25579356669041897,0.514375872196738
11.124,0.8110197957580398,-0.1061152712261518,0.2573027538367329,0.5145695478359892
11.144,0.8104702046275949,-0.10448302122163472,0.25915702014342407,0.5148387137976427
11.164,0.8099231999465862,-0.1028017270397005,0.26097123678726164,0.5151215229818177
11.188,0.8092714749941693,-0.10071497989387065,0.26309260606391704,0.5154788778544568
11.212,0.8086225074874895,-0.09855444783736819,0.2651532067612626,0.5158589828220742
11.232,0.8080766363910958,-0.09671003036477728,0.2668295918067073,0.5161990831375534
11.256,0.8074190620764492,-0.09444488989706566,0.2687937698996168,0.5166279738264333
11.272,0.8069818151839928,-0.09290338288355529,0.27007052624036376,0.5169247512674362
11.292,0.8064389732663882,-0.0909357748356729,0.2716261280147487,0.5173067192136931
11.312,0.805900528538187,-0.08893109602822963,0.273141983850967,0.5176960616941676
11.336,0.8052475257366095,-0.08655636337759919,0.274947786709052,0.518158387487348
11.356,0.8047072202601561,-0.08458259391891138,0.27643563807078186,0.518532004360797
11.376,0.8041727682862476,-0.08259152886786637,0.2778974660899292,0.5189007593960979
11.392,0.8037481999730128,-0.0809789799842965,0.27904261749023784,0.519198128915429
11.412,0.803227030810761,-0.07893227627378159,0.28043941513621834,0.5195669685772868
11.432,0.802720695722793,-0.07684603884069285,0.28179082573592124,0.519930831498389
11.456,0.8021200913940678,-0.07429096295128754,0.2833486695065611,0.5203824392279244
11.476,0.8016220377786472,-0.07212549260994974,0.2845955346257063,0.5207739556579684
11.496,0.8011276933701237,-0.06993433875677303,0.28579571683710236,0.5211760481761005
11.512,0.8007310776787457,-0.06816990548209974,0.2867239670001673,0.5215094023512802
11.532,0.8002320517163095,-0.06595418968469101,0.2878464934310287,0.5219416724113205
11.556,0.7996272685449213,-0.06329146311430897,0.28913957942293833,0.5224833427207823
11.58,0.7989923657918054,-0.06064668978738717,0.29037762794161825,0.5230812761808361
11.6,0.7984543176892028,-0.05846343992813159,0.29137307653568717,0.5235977431740145
11.628,0.7976700482624941,-0.05553595530417066,0.2927758749149362,0.524328743849121
11.644,0.7971995094634345,-0.05394913864360859,0.2935947823488252,0.5247519178429424
11.668,0.7964705667422227,-0.05165430449396309,0.29483098473183333,0.52539614433108
11.688,0.7958477913966164,-0.04980693395352032,0.2958601669705616,0.525939439471072
11.708,0.7952129821245916,-0.0480079247200223,0.2968822792998588,0.5264907859493463
11.724,0.7947096784455242,-0.04659359863653506,0.29769174695658795,0.5269205955157028
11.74,0.7941895784819089,-0.04520899845408591,0.2984994085500298,0.5273682524627035
11.76,0.7935320637232532,-0.04350301510817132,0.29949756396399796,0.5279353028168832
11.78,0.792868045320366,-0.04181586760348287,0.30047862814735915,0.5285114151983936
11.796,0.7923344088961926,-0.04047283255432905,0.30125152361885565,0.5289760960167006
11.82,0.7915262555609299,-0.038466339517955986,0.3023847045869076,0.5296886249560295
11.84,0.7908475067207247,-0.03679315373826723,0.3033007092027812,0.5302972712393126
11.86,0.7901650570013059,-0.03511181955130533,0.3041898745853905,0.530918978974845
11.876,0.7896161963188779,-0.03375914646867083,0.30488116134208193,0.5314264756430414
11.892,0.789064406535446,-0.0324001158662545,0.30555571101271695,0.5319429631411988
11.92,0.7880915734680446,-0.029997611606391937,0.3066977820801381,0.5328680974773049
11.936,0.7875240113888371,-0.028614192747785136,0.30733107361774137,0.5334180894315588
11.956,0.7867974530621239,-0.026917963989623248,0.3081400277403444,0.5341113885552996
11.984,0.7857456753845499,-0.024628054045841008,0.30933460727959433,0.535078829504664
12.0,0.7851301530660625,-0.023341656894111183,0.3100404372712479,0.5356312367751338
12.02,0.784347122873657,-0.021739818909686483,0.31094236961956456,0.5363225796600408
12.04,0.7835531183507946,-0.02013348995254245,0.3118583858911022,0.537013468916418
12.056,0.7829115040077292,-0.01883792860772021,0.31259789816898476,0.5375662327262986
12.072,0.7822643574852375,-0.017527560388747577,0.31333993264028925,0.5381202615939236
12.088,0.7816121167191412,-0.01619727574379011,0.31408273958125776,0.5386764379217388
12.112,0.7806280601030953,-0.014154070427934443,0.31519159181871537,0.5395126732827755
12.128,0.7799689834377728,-0.012756342022927934,0.31592368272156496,0.5400722132058557
12.144,0.7793026057799128,-0.011330259108239323,0.3166507857000874,0.5406397492094848
12.164,0.7784621388107898,-0.009507857668940259,0.3175497397591081,0.5413580286002332
12.18,0.7777848177136794,-0.008018517251832485,0.3182603328109914,0.5419381892860828
12.196,0.7771039411365817,-0.006503289399760689,0.31896282580764473,0.5425219180468877
12.224,0.7759052400607428,-0.003789575321336969,0.3201720364744424,0.5435499336579248
12.244,0.7750485281646075,-0.001801072708669419,0.3210151437591008,0.5442846984581853
12.268,0.7740127781780142,0.0006341164564215261,0.3220054218721259,0.5451755767957706
12.284,0.7733052350088634,0.0022644796798001188,0.3226721991378516,0.5457806762691946
12.308,0.7722042088042584,0.004667632748002283,0.3237393850817706,0.546691624952904
12.324,0.7714515215807121,0.006252262934837105,0.3244885044915852,0.5472940091839542
12.344,0.7704913837716941,0.008226035800916787,0.32545538091214116,0.5480457913477791
12.364,0.7695178724480107,0.010204873254637703,0.32644599935313534,0.548790560780149
12.388,0.7683325074527778,0.012594458470349514,0.32764890394253,0.5496842584940431
12.412,0.7671322882619297,0.015013456325367339,0.32885209027294376,0.5505805807243228
12.436,0.7659124179285633,0.01747099042550728,0.3300397330503446,0.5514950717313931
12.46,0.7646811477414088,0.019973290910916444,0.331190134271492,0.5524282207186507
12.476,0.7638586189976156,0.021668285359332982,0.3319267264338337,0.5530597981697313
12.5,0.7626145124935704,0.02424386968967892,0.3329804968029975,0.5540354985502105
12.516,0.7617848773075552,0.025992228408069813,0.3336433879388997,0.5546985328723775
12.532,0.7609559948870646,0.02776616126652697,0.334272369610553,0.5553710972336281
12.548,0.7601280279691587,0.029566344977790107,0.33486600236176584,0.5560539572589394
12.568,0.7590875564627569,0.03184996357313234,0.3355601562245042,0.5569299874801981
12.584,0.7582527360108177,0.03370145637885054,0.3360797497764633,0.5576446057590856
12.6,0.7574191110028831,0.03557479681524971,0.3365674654978947,0.5583664068533825
12.62,0.756373169938026,0.0379337637861065,0.3371544919117838,0.5592740656676274
12.64,0.7552997466120713,0.04027206611009097,0.3377744796192301,0.5601864886351422
12.656,0.7544250303092465,0.042138232225917505,0.33828616932240685,0.5609186282450846
12.672,0.7535439255314236,0.04401420417345618,0.3387990239518019,0.5616491124386241
12.692,0.7524376196633701,0.04638298937340701,0.3394285049779741,0.5625607313905254
12.716,0.7510974047303403,0.04927354435917591,0.34015106710157916,0.5636684774763078
12.736,0.7499822722462944,0.05173652173171933,0.34070753356944444,0.5645958404286668
12.756,0.7488723228334572,0.05425460283927687,0.3412178082782767,0.5655237650784629
12.772,0.7479877665002478,0.05631053860815893,0.3415912547662223,0.5662674775628335
12.788,0.7471065602519297,0.05840250869786641,0.34193544231918743,0.5670108528389327
12.812,0.7457886239120435,0.0616098744642367,0.3423984358205504,0.5681257506926857
12.828,0.7449139221878589,0.06379486240898756,0.34266788465165104,0.5688692631261608
12.848,0.7438195450878349,0.06657667132678885,0.34295476628312027,0.569808941186701
12.864,0.742949423616127,0.06884035658987091,0.3431422080816024,0.5705617335547185
12.884,0.7418656861152995,0.07171688609651844,0.34333226294053587,0.5715024419338232
12.904,0.7407822923275688,0.07464578152178473,0.34347818649457906,0.5724442451357998
12.924,0.7396821285564655,0.0776002569489847,0.3436378775645622,0.5733772664240078
12.944,0.7385606773424375,0.08056871448920352,0.3438448883963341,0.5742887331296416
12.96,0.7376501045429259,0.08295787685476498,0.34403767367738597,0.5750029720010017
12.98,0.7365051747255276,0.08597034260530215,0.3442984412524937,0.5758713873922923
12.996,0.7356017525638513,0.0884117446157014,0.34451252710335695,0.5765280444087058
13.012,0.7346907994746977,0.09087586370794179,0.3447337444315971,0.577173817770312
13.028,0.7337723779769318,0.09336341394287723,0.3449608105970846,0.5778091127539309
13.052,0.732383885404853,0.09714208537763581,0.3453089612856885,0.5787393364106131
13.068,0.7314526305687139,0.09969715331827363,0.34554173367674024,0.5793432024089822
13.088,0.7302771708852158,0.10292691405228394,0.34583196792505,0.5800875578790498
13.108,0.7290866527187514,0.10619065799604524,0.34612181489123917,0.5808233577456532
13.128,0.7278817979646957,0.10948348880300308,0.34640811645043385,0.5815522112220437
13.152,0.7264213906068959,0.1134702116984862,0.3467438121236078,0.5824132469847
13.172,0.7251923922082139,0.11681814114895175,0.3470161728465097,0.5831202569902475
13.192,0.7239529652800121,0.12018954435494872,0.34728161325395435,0.5838168002056554
13.212,0.7227009737192063,0.12358282913837836,0.34753791792818783,0.5845066290996122
13.232,0.7214398232097347,0.12699868334763184,0.3477793769727163,0.5851884690279308
13.256,0.7199172055456822,0.13112542136491978,0.3480444181546404,0.5859952533868951
13.272,0.718899436208046,0.1338903601480756,0.3482015394526712,0.5865260097775304
13.296,0.717363737356673,0.13804275240856767,0.34844174473947825,0.5873006288778573
13.316,0.7160643350868521,0.14149053665279748,0.34869333667728786,0.5879161374017646
13.336,0.7147532123227209,0.14493426841158347,0.3489660461283121,0.5885106737802007
13.356,0.7134333840217313,0.14837621657159394,0.34923826936742625,0.5890925802805546
13.376,0.7121128934277663,0.15181483491516404,0.34949549294212107,0.5896613819054214
13.396,0.7107965471612578,0.15524606617122527,0.3497246685447191,0.5902200138333826
13.424,0.7089478340380607,0.1600296413040688,0.349982674184731,0.5910123852824015
13.444,0.7076422534500036,0.16343544593493206,0.35010507655479545,0.5915724212408239
13.468,0.7060966238510603,0.16750141938803587,0.35017399138534555,0.5922408096089007
13.488,0.7048291298694662,0.1708618147933883,0.35016145836925006,0.5927977081909541
13.504,0.7038300285294553,0.17352978679298467,0.35010396158557766,0.5932435628082168
